id,time,avg_calories,avg_steps
1927972279,20:00:00,90.86666666666666,19.933333333333334
1927972279,21:00:00,90.33333333333333,18.066666666666666
1927972279,22:00:00,87.73333333333333,6.933333333333334
1927972279,23:00:00,86.83333333333333,3.2
2022484408,00:00:00,62,0
2022484408,01:00:00,62,0
2022484408,02:00:00,62,0
2022484408,03:00:00,62,0
2022484408,04:00:00,62,0
2022484408,05:00:00,62,0
2022484408,06:00:00,67.56666666666666,57.233333333333334
2022484408,07:00:00,98.46666666666667,355.03333333333336
2022484408,08:00:00,104.5,471.23333333333335
2022484408,09:00:00,222.16666666666666,1952.9666666666667
2022484408,10:00:00,199.46666666666667,1312.4333333333334
2022484408,11:00:00,138.8,778.6
2022484408,12:00:00,122.73333333333333,678.0666666666667
2022484408,13:00:00,120.93333333333334,637.0666666666667
2022484408,14:00:00,193.23333333333332,1718.3333333333333
2022484408,15:00:00,127.86666666666666,755.6333333333333
2022484408,16:00:00,143.33333333333334,931.3333333333334
2022484408,17:00:00,121.9,583.8
2022484408,18:00:00,122.1,648.1666666666666
2022484408,19:00:00,107.33333333333333,414.76666666666665
2022484408,20:00:00,76.23333333333333,123.96666666666667
2022484408,21:00:00,66.23333333333333,21.066666666666666
2022484408,22:00:00,62.56666666666667,6.066666666666666
2022484408,23:00:00,62,0
2026352035,00:00:00,47.56666666666667,5
2026352035,01:00:00,47.233333333333334,3.5
2026352035,02:00:00,47.06666666666667,0.36666666666666664
2026352035,03:00:00,47.3,2.3333333333333335
2026352035,04:00:00,47.13333333333333,1.4
2026352035,05:00:00,49.03333333333333,30.433333333333334
2026352035,06:00:00,70.26666666666667,317.53333333333336
2026352035,07:00:00,72.33333333333333,281.23333333333335
2026352035,08:00:00,69.43333333333334,250.23333333333332
2026352035,09:00:00,68.76666666666667,256.8666666666667
2026352035,10:00:00,70.1,291.1
2026352035,11:00:00,72.93333333333334,352.6
2026352035,12:00:00,71.03333333333333,327.03333333333336
2026352035,13:00:00,77.5,434.26666666666665
2026352035,14:00:00,77.13333333333334,398.2
2026352035,15:00:00,80.56666666666666,472.3333333333333
2026352035,16:00:00,80.5,474.9
2026352035,17:00:00,78.4,425.93333333333334
2026352035,18:00:00,77.56666666666666,373.8333333333333
2026352035,19:00:00,69.93333333333334,268.43333333333334
2026352035,20:00:00,72.2,309.76666666666665
